id,Datum,TagVorFeiertag
1311251,2013-11-25,0
1311256,2013-11-25,0
1311256,2013-11-25,0
1311256,2013-11-25,0
1311256,2013-11-25,0
1311256,2013-11-25,0
1311256,2013-11-25,0
1311253,2013-11-25,0
1311253,2013-11-25,0
1311253,2013-11-25,0
1311253,2013-11-25,0
1311253,2013-11-25,0
1311253,2013-11-25,0
1311255,2013-11-25,0
1311255,2013-11-25,0
1311255,2013-11-25,0
1311255,2013-11-25,0
1311255,2013-11-25,0
1311255,2013-11-25,0
1311252,2013-11-25,0
1311252,2013-11-25,0
1311252,2013-11-25,0
1311252,2013-11-25,0
1311252,2013-11-25,0
1311252,2013-11-25,0
1311263,2013-11-26,0
1311263,2013-11-26,0
1311263,2013-11-26,0
1311263,2013-11-26,0
1311263,2013-11-26,0
1311263,2013-11-26,0
1311265,2013-11-26,0
1311265,2013-11-26,0
1311265,2013-11-26,0
1311265,2013-11-26,0
1311265,2013-11-26,0
1311265,2013-11-26,0
1311261,2013-11-26,0
1311261,2013-11-26,0
1311261,2013-11-26,0
1311261,2013-11-26,0
1311261,2013-11-26,0
1311261,2013-11-26,0
1311262,2013-11-26,0
1311262,2013-11-26,0
1311262,2013-11-26,0
1311262,2013-11-26,0
1311262,2013-11-26,0
1311262,2013-11-26,0
1311264,2013-11-26,0
1311264,2013-11-26,0
1311264,2013-11-26,0
1311264,2013-11-26,0
1311264,2013-11-26,0
1311264,2013-11-26,0
1311266,2013-11-26,0
1311266,2013-11-26,0
1311266,2013-11-26,0
1311266,2013-11-26,0
1311266,2013-11-26,0
1311266,2013-11-26,0
1311272,2013-11-27,0
1311272,2013-11-27,0
1311272,2013-11-27,0
1311272,2013-11-27,0
1311272,2013-11-27,0
1311272,2013-11-27,0
1311271,2013-11-27,0
1311271,2013-11-27,0
1311271,2013-11-27,0
1311271,2013-11-27,0
1311271,2013-11-27,0
1311271,2013-11-27,0
1311276,2013-11-27,0
1311276,2013-11-27,0
1311276,2013-11-27,0
1311276,2013-11-27,0
1311276,2013-11-27,0
1311276,2013-11-27,0
1311273,2013-11-27,0
1311273,2013-11-27,0
1311273,2013-11-27,0
1311273,2013-11-27,0
1311273,2013-11-27,0
1311273,2013-11-27,0
1311274,2013-11-27,0
1311274,2013-11-27,0
1311274,2013-11-27,0
1311274,2013-11-27,0
1311274,2013-11-27,0
1311274,2013-11-27,0
1311275,2013-11-27,0
1311275,2013-11-27,0
1311275,2013-11-27,0
1311275,2013-11-27,0
1311275,2013-11-27,0
1311275,2013-11-27,0
1311284,2013-11-28,0
1311284,2013-11-28,0
1311284,2013-11-28,0
1311284,2013-11-28,0
1311284,2013-11-28,0
1311284,2013-11-28,0
1311282,2013-11-28,0
1311282,2013-11-28,0
1311282,2013-11-28,0
1311282,2013-11-28,0
1311282,2013-11-28,0
1311282,2013-11-28,0
1311281,2013-11-28,0
1311281,2013-11-28,0
1311281,2013-11-28,0
1311281,2013-11-28,0
1311281,2013-11-28,0
1311281,2013-11-28,0
1311285,2013-11-28,0
1311285,2013-11-28,0
1311285,2013-11-28,0
1311285,2013-11-28,0
1311285,2013-11-28,0
1311285,2013-11-28,0
1311283,2013-11-28,0
1311283,2013-11-28,0
1311283,2013-11-28,0
1311283,2013-11-28,0
1311283,2013-11-28,0
1311283,2013-11-28,0
1311286,2013-11-28,0
1311286,2013-11-28,0
1311286,2013-11-28,0
1311286,2013-11-28,0
1311286,2013-11-28,0
1311286,2013-11-28,0
1311292,2013-11-29,0
1311292,2013-11-29,0
1311292,2013-11-29,0
1311292,2013-11-29,0
1311292,2013-11-29,0
1311292,2013-11-29,0
1311295,2013-11-29,0
1311295,2013-11-29,0
1311295,2013-11-29,0
1311295,2013-11-29,0
1311295,2013-11-29,0
1311295,2013-11-29,0
1311294,2013-11-29,0
1311294,2013-11-29,0
1311294,2013-11-29,0
1311294,2013-11-29,0
1311294,2013-11-29,0
1311294,2013-11-29,0
1311291,2013-11-29,0
1311291,2013-11-29,0
1311291,2013-11-29,0
1311291,2013-11-29,0
1311291,2013-11-29,0
1311291,2013-11-29,0
1311296,2013-11-29,0
1311296,2013-11-29,0
1311296,2013-11-29,0
1311296,2013-11-29,0
1311296,2013-11-29,0
1311296,2013-11-29,0
1311293,2013-11-29,0
1311293,2013-11-29,0
1311293,2013-11-29,0
1311293,2013-11-29,0
1311293,2013-11-29,0
1311293,2013-11-29,0
1311305,2013-11-30,0
1311305,2013-11-30,0
1311305,2013-11-30,0
1311305,2013-11-30,0
1311305,2013-11-30,0
1311301,2013-11-30,0
1311301,2013-11-30,0
1311301,2013-11-30,0
1311301,2013-11-30,0
1311301,2013-11-30,0
1311303,2013-11-30,0
1311303,2013-11-30,0
1311303,2013-11-30,0
1311303,2013-11-30,0
1311303,2013-11-30,0
1311306,2013-11-30,0
1311306,2013-11-30,0
1311306,2013-11-30,0
1311306,2013-11-30,0
1311306,2013-11-30,0
1311302,2013-11-30,0
1311302,2013-11-30,0
1311302,2013-11-30,0
1311302,2013-11-30,0
1311302,2013-11-30,0
1312013,2013-12-01,0
1312013,2013-12-01,0
1312013,2013-12-01,0
1312013,2013-12-01,0
1312013,2013-12-01,0
1312013,2013-12-01,0
1312014,2013-12-01,0
1312014,2013-12-01,0
1312014,2013-12-01,0
1312014,2013-12-01,0
1312014,2013-12-01,0
1312014,2013-12-01,0
1312012,2013-12-01,0
1312012,2013-12-01,0
1312012,2013-12-01,0
1312012,2013-12-01,0
1312012,2013-12-01,0
1312012,2013-12-01,0
1312015,2013-12-01,0
1312015,2013-12-01,0
1312015,2013-12-01,0
1312015,2013-12-01,0
1312015,2013-12-01,0
1312015,2013-12-01,0
1312016,2013-12-01,0
1312016,2013-12-01,0
1312016,2013-12-01,0
1312016,2013-12-01,0
1312016,2013-12-01,0
1312016,2013-12-01,0
1312011,2013-12-01,0
1312011,2013-12-01,0
1312011,2013-12-01,0
1312011,2013-12-01,0
1312011,2013-12-01,0
1312011,2013-12-01,0
1312021,2013-12-02,0
1312021,2013-12-02,0
1312021,2013-12-02,0
1312021,2013-12-02,0
1312021,2013-12-02,0
1312021,2013-12-02,0
1312023,2013-12-02,0
1312023,2013-12-02,0
1312023,2013-12-02,0
1312023,2013-12-02,0
1312023,2013-12-02,0
1312023,2013-12-02,0
1312024,2013-12-02,0
1312024,2013-12-02,0
1312024,2013-12-02,0
1312024,2013-12-02,0
1312024,2013-12-02,0
1312024,2013-12-02,0
1312025,2013-12-02,0
1312025,2013-12-02,0
1312025,2013-12-02,0
1312025,2013-12-02,0
1312025,2013-12-02,0
1312025,2013-12-02,0
1312022,2013-12-02,0
1312022,2013-12-02,0
1312022,2013-12-02,0
1312022,2013-12-02,0
1312022,2013-12-02,0
1312022,2013-12-02,0
1312026,2013-12-02,0
1312026,2013-12-02,0
1312026,2013-12-02,0
1312026,2013-12-02,0
1312026,2013-12-02,0
1312026,2013-12-02,0
1312033,2013-12-03,0
1312033,2013-12-03,0
1312033,2013-12-03,0
1312033,2013-12-03,0
1312033,2013-12-03,0
1312033,2013-12-03,0
1312031,2013-12-03,0
1312031,2013-12-03,0
1312031,2013-12-03,0
1312031,2013-12-03,0
1312031,2013-12-03,0
1312031,2013-12-03,0
1312032,2013-12-03,0
1312032,2013-12-03,0
1312032,2013-12-03,0
1312032,2013-12-03,0
1312032,2013-12-03,0
1312032,2013-12-03,0
1312034,2013-12-03,0
1312034,2013-12-03,0
1312034,2013-12-03,0
1312034,2013-12-03,0
1312034,2013-12-03,0
1312034,2013-12-03,0
1312036,2013-12-03,0
1312036,2013-12-03,0
1312036,2013-12-03,0
1312036,2013-12-03,0
1312036,2013-12-03,0
1312036,2013-12-03,0
1312035,2013-12-03,0
1312035,2013-12-03,0
1312035,2013-12-03,0
1312035,2013-12-03,0
1312035,2013-12-03,0
1312035,2013-12-03,0
1312045,2013-12-04,0
1312045,2013-12-04,0
1312045,2013-12-04,0
1312045,2013-12-04,0
1312045,2013-12-04,0
1312045,2013-12-04,0
1312041,2013-12-04,0
1312041,2013-12-04,0
1312041,2013-12-04,0
1312041,2013-12-04,0
1312041,2013-12-04,0
1312041,2013-12-04,0
1312042,2013-12-04,0
1312042,2013-12-04,0
1312042,2013-12-04,0
1312042,2013-12-04,0
1312042,2013-12-04,0
1312042,2013-12-04,0
1312043,2013-12-04,0
1312043,2013-12-04,0
1312043,2013-12-04,0
1312043,2013-12-04,0
1312043,2013-12-04,0
1312043,2013-12-04,0
1312046,2013-12-04,0
1312046,2013-12-04,0
1312046,2013-12-04,0
1312046,2013-12-04,0
1312046,2013-12-04,0
1312046,2013-12-04,0
1312044,2013-12-04,0
1312044,2013-12-04,0
1312044,2013-12-04,0
1312044,2013-12-04,0
1312044,2013-12-04,0
1312044,2013-12-04,0
1312054,2013-12-05,0
1312054,2013-12-05,0
1312054,2013-12-05,0
1312054,2013-12-05,0
1312054,2013-12-05,0
1312054,2013-12-05,0
1312055,2013-12-05,0
1312055,2013-12-05,0
1312055,2013-12-05,0
1312055,2013-12-05,0
1312055,2013-12-05,0
1312055,2013-12-05,0
1312051,2013-12-05,0
1312051,2013-12-05,0
1312051,2013-12-05,0
1312051,2013-12-05,0
1312051,2013-12-05,0
1312051,2013-12-05,0
1312056,2013-12-05,0
1312056,2013-12-05,0
1312056,2013-12-05,0
1312056,2013-12-05,0
1312056,2013-12-05,0
1312056,2013-12-05,0
1312052,2013-12-05,0
1312052,2013-12-05,0
1312052,2013-12-05,0
1312052,2013-12-05,0
1312052,2013-12-05,0
1312052,2013-12-05,0
1312053,2013-12-05,0
1312053,2013-12-05,0
1312053,2013-12-05,0
1312053,2013-12-05,0
1312053,2013-12-05,0
1312053,2013-12-05,0
1312064,2013-12-06,0
1312064,2013-12-06,0
1312064,2013-12-06,0
1312064,2013-12-06,0
1312064,2013-12-06,0
1312064,2013-12-06,0
1312063,2013-12-06,0
1312063,2013-12-06,0
1312063,2013-12-06,0
1312063,2013-12-06,0
1312063,2013-12-06,0
1312063,2013-12-06,0
1312061,2013-12-06,0
1312061,2013-12-06,0
1312061,2013-12-06,0
1312061,2013-12-06,0
1312061,2013-12-06,0
1312061,2013-12-06,0
1312062,2013-12-06,0
1312062,2013-12-06,0
1312062,2013-12-06,0
1312062,2013-12-06,0
1312062,2013-12-06,0
1312062,2013-12-06,0
1312066,2013-12-06,0
1312066,2013-12-06,0
1312066,2013-12-06,0
1312066,2013-12-06,0
1312066,2013-12-06,0
1312066,2013-12-06,0
1312065,2013-12-06,0
1312065,2013-12-06,0
1312065,2013-12-06,0
1312065,2013-12-06,0
1312065,2013-12-06,0
1312065,2013-12-06,0
1312072,2013-12-07,0
1312072,2013-12-07,0
1312072,2013-12-07,0
1312072,2013-12-07,0
1312072,2013-12-07,0
1312072,2013-12-07,0
1312075,2013-12-07,0
1312075,2013-12-07,0
1312075,2013-12-07,0
1312075,2013-12-07,0
1312075,2013-12-07,0
1312075,2013-12-07,0
1312073,2013-12-07,0
1312073,2013-12-07,0
1312073,2013-12-07,0
1312073,2013-12-07,0
1312073,2013-12-07,0
1312073,2013-12-07,0
1312076,2013-12-07,0
1312076,2013-12-07,0
1312076,2013-12-07,0
1312076,2013-12-07,0
1312076,2013-12-07,0
1312076,2013-12-07,0
1312074,2013-12-07,0
1312074,2013-12-07,0
1312074,2013-12-07,0
1312074,2013-12-07,0
1312074,2013-12-07,0
1312074,2013-12-07,0
1312071,2013-12-07,0
1312071,2013-12-07,0
1312071,2013-12-07,0
1312071,2013-12-07,0
1312071,2013-12-07,0
1312071,2013-12-07,0
1312081,2013-12-08,0
1312081,2013-12-08,0
1312081,2013-12-08,0
1312081,2013-12-08,0
1312081,2013-12-08,0
1312081,2013-12-08,0
1312085,2013-12-08,0
1312085,2013-12-08,0
1312085,2013-12-08,0
1312085,2013-12-08,0
1312085,2013-12-08,0
1312085,2013-12-08,0
1312084,2013-12-08,0
1312084,2013-12-08,0
1312084,2013-12-08,0
1312084,2013-12-08,0
1312084,2013-12-08,0
1312084,2013-12-08,0
1312086,2013-12-08,0
1312086,2013-12-08,0
1312086,2013-12-08,0
1312086,2013-12-08,0
1312086,2013-12-08,0
1312086,2013-12-08,0
1312082,2013-12-08,0
1312082,2013-12-08,0
1312082,2013-12-08,0
1312082,2013-12-08,0
1312082,2013-12-08,0
1312082,2013-12-08,0
1312083,2013-12-08,0
1312083,2013-12-08,0
1312083,2013-12-08,0
1312083,2013-12-08,0
1312083,2013-12-08,0
1312083,2013-12-08,0
1312095,2013-12-09,0
1312095,2013-12-09,0
1312095,2013-12-09,0
1312095,2013-12-09,0
1312095,2013-12-09,0
1312095,2013-12-09,0
1312094,2013-12-09,0
1312094,2013-12-09,0
1312094,2013-12-09,0
1312094,2013-12-09,0
1312094,2013-12-09,0
1312094,2013-12-09,0
1312091,2013-12-09,0
1312091,2013-12-09,0
1312091,2013-12-09,0
1312091,2013-12-09,0
1312091,2013-12-09,0
1312091,2013-12-09,0
1312096,2013-12-09,0
1312096,2013-12-09,0
1312096,2013-12-09,0
1312096,2013-12-09,0
1312096,2013-12-09,0
1312096,2013-12-09,0
1312092,2013-12-09,0
1312092,2013-12-09,0
1312092,2013-12-09,0
1312092,2013-12-09,0
1312092,2013-12-09,0
1312092,2013-12-09,0
1312093,2013-12-09,0
1312093,2013-12-09,0
1312093,2013-12-09,0
1312093,2013-12-09,0
1312093,2013-12-09,0
1312093,2013-12-09,0
1312105,2013-12-10,0
1312105,2013-12-10,0
1312105,2013-12-10,0
1312105,2013-12-10,0
1312105,2013-12-10,0
1312105,2013-12-10,0
1312106,2013-12-10,0
1312106,2013-12-10,0
1312106,2013-12-10,0
1312106,2013-12-10,0
1312106,2013-12-10,0
1312106,2013-12-10,0
1312102,2013-12-10,0
1312102,2013-12-10,0
1312102,2013-12-10,0
1312102,2013-12-10,0
1312102,2013-12-10,0
1312102,2013-12-10,0
1312104,2013-12-10,0
1312104,2013-12-10,0
1312104,2013-12-10,0
1312104,2013-12-10,0
1312104,2013-12-10,0
1312104,2013-12-10,0
1312103,2013-12-10,0
1312103,2013-12-10,0
1312103,2013-12-10,0
1312103,2013-12-10,0
1312103,2013-12-10,0
1312103,2013-12-10,0
1312101,2013-12-10,0
1312101,2013-12-10,0
1312101,2013-12-10,0
1312101,2013-12-10,0
1312101,2013-12-10,0
1312101,2013-12-10,0
1312111,2013-12-11,0
1312111,2013-12-11,0
1312111,2013-12-11,0
1312111,2013-12-11,0
1312111,2013-12-11,0
1312111,2013-12-11,0
1312116,2013-12-11,0
1312116,2013-12-11,0
1312116,2013-12-11,0
1312116,2013-12-11,0
1312116,2013-12-11,0
1312116,2013-12-11,0
1312112,2013-12-11,0
1312112,2013-12-11,0
1312112,2013-12-11,0
1312112,2013-12-11,0
1312112,2013-12-11,0
1312112,2013-12-11,0
1312114,2013-12-11,0
1312114,2013-12-11,0
1312114,2013-12-11,0
1312114,2013-12-11,0
1312114,2013-12-11,0
1312114,2013-12-11,0
1312115,2013-12-11,0
1312115,2013-12-11,0
1312115,2013-12-11,0
1312115,2013-12-11,0
1312115,2013-12-11,0
1312115,2013-12-11,0
1312113,2013-12-11,0
1312113,2013-12-11,0
1312113,2013-12-11,0
1312113,2013-12-11,0
1312113,2013-12-11,0
1312113,2013-12-11,0
1312121,2013-12-12,0
1312121,2013-12-12,0
1312121,2013-12-12,0
1312121,2013-12-12,0
1312121,2013-12-12,0
1312121,2013-12-12,0
1312124,2013-12-12,0
1312124,2013-12-12,0
1312124,2013-12-12,0
1312124,2013-12-12,0
1312124,2013-12-12,0
1312124,2013-12-12,0
1312122,2013-12-12,0
1312122,2013-12-12,0
1312122,2013-12-12,0
1312122,2013-12-12,0
1312122,2013-12-12,0
1312122,2013-12-12,0
1312125,2013-12-12,0
1312125,2013-12-12,0
1312125,2013-12-12,0
1312125,2013-12-12,0
1312125,2013-12-12,0
1312125,2013-12-12,0
1312126,2013-12-12,0
1312126,2013-12-12,0
1312126,2013-12-12,0
1312126,2013-12-12,0
1312126,2013-12-12,0
1312126,2013-12-12,0
1312123,2013-12-12,0
1312123,2013-12-12,0
1312123,2013-12-12,0
1312123,2013-12-12,0
1312123,2013-12-12,0
1312123,2013-12-12,0
1312133,2013-12-13,0
1312133,2013-12-13,0
1312133,2013-12-13,0
1312133,2013-12-13,0
1312133,2013-12-13,0
1312131,2013-12-13,0
1312131,2013-12-13,0
1312131,2013-12-13,0
1312131,2013-12-13,0
1312131,2013-12-13,0
1312132,2013-12-13,0
1312132,2013-12-13,0
1312132,2013-12-13,0
1312132,2013-12-13,0
1312132,2013-12-13,0
1312136,2013-12-13,0
1312136,2013-12-13,0
1312136,2013-12-13,0
1312136,2013-12-13,0
1312136,2013-12-13,0
1312135,2013-12-13,0
1312135,2013-12-13,0
1312135,2013-12-13,0
1312135,2013-12-13,0
1312135,2013-12-13,0
1312143,2013-12-14,0
1312143,2013-12-14,0
1312143,2013-12-14,0
1312143,2013-12-14,0
1312143,2013-12-14,0
1312141,2013-12-14,0
1312141,2013-12-14,0
1312141,2013-12-14,0
1312141,2013-12-14,0
1312141,2013-12-14,0
1312142,2013-12-14,0
1312142,2013-12-14,0
1312142,2013-12-14,0
1312142,2013-12-14,0
1312142,2013-12-14,0
1312146,2013-12-14,0
1312146,2013-12-14,0
1312146,2013-12-14,0
1312146,2013-12-14,0
1312146,2013-12-14,0
1312145,2013-12-14,0
1312145,2013-12-14,0
1312145,2013-12-14,0
1312145,2013-12-14,0
1312145,2013-12-14,0
1312155,2013-12-15,0
1312155,2013-12-15,0
1312155,2013-12-15,0
1312155,2013-12-15,0
1312155,2013-12-15,0
1312155,2013-12-15,0
1312154,2013-12-15,0
1312154,2013-12-15,0
1312154,2013-12-15,0
1312154,2013-12-15,0
1312154,2013-12-15,0
1312154,2013-12-15,0
1312151,2013-12-15,0
1312151,2013-12-15,0
1312151,2013-12-15,0
1312151,2013-12-15,0
1312151,2013-12-15,0
1312151,2013-12-15,0
1312152,2013-12-15,0
1312152,2013-12-15,0
1312152,2013-12-15,0
1312152,2013-12-15,0
1312152,2013-12-15,0
1312152,2013-12-15,0
1312153,2013-12-15,0
1312153,2013-12-15,0
1312153,2013-12-15,0
1312153,2013-12-15,0
1312153,2013-12-15,0
1312153,2013-12-15,0
1312156,2013-12-15,0
1312156,2013-12-15,0
1312156,2013-12-15,0
1312156,2013-12-15,0
1312156,2013-12-15,0
1312156,2013-12-15,0
1312165,2013-12-16,0
1312165,2013-12-16,0
1312165,2013-12-16,0
1312165,2013-12-16,0
1312165,2013-12-16,0
1312165,2013-12-16,0
1312161,2013-12-16,0
1312161,2013-12-16,0
1312161,2013-12-16,0
1312161,2013-12-16,0
1312161,2013-12-16,0
1312161,2013-12-16,0
1312163,2013-12-16,0
1312163,2013-12-16,0
1312163,2013-12-16,0
1312163,2013-12-16,0
1312163,2013-12-16,0
1312163,2013-12-16,0
1312166,2013-12-16,0
1312166,2013-12-16,0
1312166,2013-12-16,0
1312166,2013-12-16,0
1312166,2013-12-16,0
1312166,2013-12-16,0
1312164,2013-12-16,0
1312164,2013-12-16,0
1312164,2013-12-16,0
1312164,2013-12-16,0
1312164,2013-12-16,0
1312164,2013-12-16,0
1312162,2013-12-16,0
1312162,2013-12-16,0
1312162,2013-12-16,0
1312162,2013-12-16,0
1312162,2013-12-16,0
1312162,2013-12-16,0
1312172,2013-12-17,0
1312172,2013-12-17,0
1312172,2013-12-17,0
1312172,2013-12-17,0
1312172,2013-12-17,0
1312172,2013-12-17,0
1312175,2013-12-17,0
1312175,2013-12-17,0
1312175,2013-12-17,0
1312175,2013-12-17,0
1312175,2013-12-17,0
1312175,2013-12-17,0
1312173,2013-12-17,0
1312173,2013-12-17,0
1312173,2013-12-17,0
1312173,2013-12-17,0
1312173,2013-12-17,0
1312173,2013-12-17,0
1312174,2013-12-17,0
1312174,2013-12-17,0
1312174,2013-12-17,0
1312174,2013-12-17,0
1312174,2013-12-17,0
1312174,2013-12-17,0
1312176,2013-12-17,0
1312176,2013-12-17,0
1312176,2013-12-17,0
1312176,2013-12-17,0
1312176,2013-12-17,0
1312176,2013-12-17,0
1312171,2013-12-17,0
1312171,2013-12-17,0
1312171,2013-12-17,0
1312171,2013-12-17,0
1312171,2013-12-17,0
1312171,2013-12-17,0
1312183,2013-12-18,0
1312183,2013-12-18,0
1312183,2013-12-18,0
1312183,2013-12-18,0
1312183,2013-12-18,0
1312183,2013-12-18,0
1312184,2013-12-18,0
1312184,2013-12-18,0
1312184,2013-12-18,0
1312184,2013-12-18,0
1312184,2013-12-18,0
1312184,2013-12-18,0
1312186,2013-12-18,0
1312186,2013-12-18,0
1312186,2013-12-18,0
1312186,2013-12-18,0
1312186,2013-12-18,0
1312186,2013-12-18,0
1312182,2013-12-18,0
1312182,2013-12-18,0
1312182,2013-12-18,0
1312182,2013-12-18,0
1312182,2013-12-18,0
1312182,2013-12-18,0
1312185,2013-12-18,0
1312185,2013-12-18,0
1312185,2013-12-18,0
1312185,2013-12-18,0
1312185,2013-12-18,0
1312185,2013-12-18,0
1312181,2013-12-18,0
1312181,2013-12-18,0
1312181,2013-12-18,0
1312181,2013-12-18,0
1312181,2013-12-18,0
1312181,2013-12-18,0
1312191,2013-12-19,0
1312191,2013-12-19,0
1312191,2013-12-19,0
1312191,2013-12-19,0
1312191,2013-12-19,0
1312191,2013-12-19,0
1312193,2013-12-19,0
1312193,2013-12-19,0
1312193,2013-12-19,0
1312193,2013-12-19,0
1312193,2013-12-19,0
1312193,2013-12-19,0
1312195,2013-12-19,0
1312195,2013-12-19,0
1312195,2013-12-19,0
1312195,2013-12-19,0
1312195,2013-12-19,0
1312195,2013-12-19,0
1312192,2013-12-19,0
1312192,2013-12-19,0
1312192,2013-12-19,0
1312192,2013-12-19,0
1312192,2013-12-19,0
1312192,2013-12-19,0
1312194,2013-12-19,0
1312194,2013-12-19,0
1312194,2013-12-19,0
1312194,2013-12-19,0
1312194,2013-12-19,0
1312194,2013-12-19,0
1312196,2013-12-19,0
1312196,2013-12-19,0
1312196,2013-12-19,0
1312196,2013-12-19,0
1312196,2013-12-19,0
1312196,2013-12-19,0
1312201,2013-12-20,0
1312201,2013-12-20,0
1312201,2013-12-20,0
1312201,2013-12-20,0
1312201,2013-12-20,0
1312201,2013-12-20,0
1312202,2013-12-20,0
1312202,2013-12-20,0
1312202,2013-12-20,0
1312202,2013-12-20,0
1312202,2013-12-20,0
1312202,2013-12-20,0
1312204,2013-12-20,0
1312204,2013-12-20,0
1312204,2013-12-20,0
1312204,2013-12-20,0
1312204,2013-12-20,0
1312204,2013-12-20,0
1312205,2013-12-20,0
1312205,2013-12-20,0
1312205,2013-12-20,0
1312205,2013-12-20,0
1312205,2013-12-20,0
1312205,2013-12-20,0
1312206,2013-12-20,0
1312206,2013-12-20,0
1312206,2013-12-20,0
1312206,2013-12-20,0
1312206,2013-12-20,0
1312206,2013-12-20,0
1312203,2013-12-20,0
1312203,2013-12-20,0
1312203,2013-12-20,0
1312203,2013-12-20,0
1312203,2013-12-20,0
1312203,2013-12-20,0
1312216,2013-12-21,0
1312216,2013-12-21,0
1312216,2013-12-21,0
1312216,2013-12-21,0
1312216,2013-12-21,0
1312216,2013-12-21,0
1312215,2013-12-21,0
1312215,2013-12-21,0
1312215,2013-12-21,0
1312215,2013-12-21,0
1312215,2013-12-21,0
1312215,2013-12-21,0
1312213,2013-12-21,0
1312213,2013-12-21,0
1312213,2013-12-21,0
1312213,2013-12-21,0
1312213,2013-12-21,0
1312213,2013-12-21,0
1312211,2013-12-21,0
1312211,2013-12-21,0
1312211,2013-12-21,0
1312211,2013-12-21,0
1312211,2013-12-21,0
1312211,2013-12-21,0
1312214,2013-12-21,0
1312214,2013-12-21,0
1312214,2013-12-21,0
1312214,2013-12-21,0
1312214,2013-12-21,0
1312214,2013-12-21,0
1312212,2013-12-21,0
1312212,2013-12-21,0
1312212,2013-12-21,0
1312212,2013-12-21,0
1312212,2013-12-21,0
1312212,2013-12-21,0
1312223,2013-12-22,0
1312223,2013-12-22,0
1312223,2013-12-22,0
1312223,2013-12-22,0
1312223,2013-12-22,0
1312223,2013-12-22,0
1312221,2013-12-22,0
1312221,2013-12-22,0
1312221,2013-12-22,0
1312221,2013-12-22,0
1312221,2013-12-22,0
1312221,2013-12-22,0
1312226,2013-12-22,0
1312226,2013-12-22,0
1312226,2013-12-22,0
1312226,2013-12-22,0
1312226,2013-12-22,0
1312226,2013-12-22,0
1312225,2013-12-22,0
1312225,2013-12-22,0
1312225,2013-12-22,0
1312225,2013-12-22,0
1312225,2013-12-22,0
1312225,2013-12-22,0
1312224,2013-12-22,0
1312224,2013-12-22,0
1312224,2013-12-22,0
1312224,2013-12-22,0
1312224,2013-12-22,0
1312224,2013-12-22,0
1312222,2013-12-22,0
1312222,2013-12-22,0
1312222,2013-12-22,0
1312222,2013-12-22,0
1312222,2013-12-22,0
1312222,2013-12-22,0
1312236,2013-12-23,1
1312236,2013-12-23,1
1312236,2013-12-23,1
1312236,2013-12-23,1
1312236,2013-12-23,1
1312236,2013-12-23,1
1312233,2013-12-23,1
1312233,2013-12-23,1
1312233,2013-12-23,1
1312233,2013-12-23,1
1312233,2013-12-23,1
1312233,2013-12-23,1
1312235,2013-12-23,1
1312235,2013-12-23,1
1312235,2013-12-23,1
1312235,2013-12-23,1
1312235,2013-12-23,1
1312235,2013-12-23,1
1312231,2013-12-23,1
1312231,2013-12-23,1
1312231,2013-12-23,1
1312231,2013-12-23,1
1312231,2013-12-23,1
1312231,2013-12-23,1
1312232,2013-12-23,1
1312232,2013-12-23,1
1312232,2013-12-23,1
1312232,2013-12-23,1
1312232,2013-12-23,1
1312232,2013-12-23,1
1312234,2013-12-23,1
1312234,2013-12-23,1
1312234,2013-12-23,1
1312234,2013-12-23,1
1312234,2013-12-23,1
1312234,2013-12-23,1
1312242,2013-12-24,0
1312242,2013-12-24,0
1312242,2013-12-24,0
1312242,2013-12-24,0
1312242,2013-12-24,0
1312245,2013-12-24,0
1312245,2013-12-24,0
1312245,2013-12-24,0
1312245,2013-12-24,0
1312245,2013-12-24,0
1312246,2013-12-24,0
1312246,2013-12-24,0
1312246,2013-12-24,0
1312246,2013-12-24,0
1312246,2013-12-24,0
1312243,2013-12-24,0
1312243,2013-12-24,0
1312243,2013-12-24,0
1312243,2013-12-24,0
1312243,2013-12-24,0
1312241,2013-12-24,0
1312241,2013-12-24,0
1312241,2013-12-24,0
1312241,2013-12-24,0
1312241,2013-12-24,0
1312276,2013-12-27,0
1312276,2013-12-27,0
1312276,2013-12-27,0
1312276,2013-12-27,0
1312276,2013-12-27,0
1312271,2013-12-27,0
1312271,2013-12-27,0
1312271,2013-12-27,0
1312271,2013-12-27,0
1312271,2013-12-27,0
1312273,2013-12-27,0
1312273,2013-12-27,0
1312273,2013-12-27,0
1312273,2013-12-27,0
1312273,2013-12-27,0
1312272,2013-12-27,0
1312272,2013-12-27,0
1312272,2013-12-27,0
1312272,2013-12-27,0
1312272,2013-12-27,0
1312275,2013-12-27,0
1312275,2013-12-27,0
1312275,2013-12-27,0
1312275,2013-12-27,0
1312275,2013-12-27,0
1312296,2013-12-29,0
1312296,2013-12-29,0
1312296,2013-12-29,0
1312296,2013-12-29,0
1312296,2013-12-29,0
1312296,2013-12-29,0
1312291,2013-12-29,0
1312291,2013-12-29,0
1312291,2013-12-29,0
1312291,2013-12-29,0
1312291,2013-12-29,0
1312291,2013-12-29,0
1312293,2013-12-29,0
1312293,2013-12-29,0
1312293,2013-12-29,0
1312293,2013-12-29,0
1312293,2013-12-29,0
1312293,2013-12-29,0
1312295,2013-12-29,0
1312295,2013-12-29,0
1312295,2013-12-29,0
1312295,2013-12-29,0
1312295,2013-12-29,0
1312295,2013-12-29,0
1312292,2013-12-29,0
