id,Datum,Umsatz,Temperatur,Windgeschwindigkeit,KielerWoche,Umsatz_lag_1,Umsatz_lag_7,Umsatz_rolling_7,WettercodeDunst,WettercodeExtremwetter,WettercodeKlar,WettercodeNachSchlechtemWetter,WettercodeNebel,WettercodeRegen,WettercodeSchnee,WarengruppeBread,WarengruppeRolls,WarengruppeCroissants,WarengruppeConfectionery,WarengruppeCake,WarengruppeSeasonalBread,WochentagFreitag,WochentagSamstag,WochentagSonntag,WochentagUnterDerWoche,Januar,Februar,Maerz,April,Mai,Juni,Juli,August,September,Oktober,November,Dezember,BewoelkungWolkenBedeckt,BewoelkungWolkenBewoelkt,BewoelkungWolkenKlar,FeiertagChristiHimmelfahrt,FeiertagErsterMai,FeiertagHeiligabend,FeiertagOstermontag,FeiertagPfingstmontag,FeiertagSilvester,FeiertagTagDerDeutschenEinheit,TagVorFeiertag,Fastenzeit
1403315,2014-03-31,284.916561193775,7.4375,4.0,0.0,165.782083579859,158.401753894457,258.73461761151293,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1403313,2014-03-31,122.158056434949,7.4375,4.0,0.0,284.916561193775,77.0718729480323,265.17550096678673,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404012,2014-04-01,344.347041678838,5.7625,13.0,0.0,122.158056434949,541.041022021925,237.0763609177743,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1404011,2014-04-01,143.934571968464,5.7625,13.0,0.0,344.347041678838,322.450782225319,211.574045166795,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1404014,2014-04-01,95.6643816088289,5.7625,13.0,0.0,143.934571968464,79.3606414264492,213.90315090713497,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1404013,2014-04-01,136.757939715278,5.7625,13.0,0.0,95.6643816088289,340.519359885231,184.7943765971417,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1404015,2014-04-01,211.213532805788,5.7625,13.0,0.0,136.757939715278,165.782083579859,191.28458362941728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1404021,2014-04-02,145.793768476637,12.45,8.0,0.0,211.213532805788,284.916561193775,171.40989895554043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404025,2014-04-02,251.722288103618,12.45,8.0,0.0,145.793768476637,122.158056434949,189.91907490820745,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404022,2014-04-02,357.401889148184,12.45,8.0,0.0,251.722288103618,344.347041678838,191.78405311811397,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404023,2014-04-02,122.274399264469,12.45,8.0,0.0,357.401889148184,143.934571968464,188.689742731829,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404024,2014-04-02,61.0392736386212,12.45,8.0,0.0,122.274399264469,95.6643816088289,183.74329873608505,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404035,2014-04-03,272.475241001337,7.6125,15.0,0.0,61.0392736386212,136.757939715278,203.13148463409348,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404031,2014-04-03,199.334213779063,7.6125,15.0,0.0,272.475241001337,211.213532805788,201.434439058847,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404033,2014-04-03,134.055860641411,7.6125,15.0,0.0,199.334213779063,145.793768476637,199.75759508238616,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404032,2014-04-03,338.691456861455,7.6125,15.0,0.0,134.055860641411,251.722288103618,212.18176204779144,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404034,2014-04-03,59.6091517158522,7.6125,15.0,0.0,338.691456861455,357.401889148184,169.6399424146012,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404045,2014-04-04,319.888737791246,6.45,15.0,0.0,59.6091517158522,122.274399264469,197.87056220414075,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404041,2014-04-04,149.094869799179,6.45,15.0,0.0,319.888737791246,61.0392736386212,210.44993308422045,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404042,2014-04-04,348.498254975841,6.45,15.0,0.0,149.094869799179,272.475241001337,221.31036365200674,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404043,2014-04-04,115.557770684235,6.45,15.0,0.0,348.498254975841,199.334213779063,209.34230035274558,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404044,2014-04-04,86.3516555627854,6.45,15.0,0.0,115.557770684235,134.055860641411,202.52741391294194,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404055,2014-04-05,322.471971495165,9.825,5.0,0.0,86.3516555627854,338.691456861455,200.21034457490052,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1404053,2014-04-05,192.693454800978,9.825,5.0,0.0,322.471971495165,59.6091517158522,219.22238787277564,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1404051,2014-04-05,166.366651532902,9.825,5.0,0.0,192.693454800978,319.888737791246,197.29066126444079,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1404054,2014-04-05,77.0706831333719,9.825,5.0,0.0,166.366651532902,149.094869799179,187.00149174075403,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1404052,2014-04-05,524.065479089145,9.825,5.0,0.0,77.0706831333719,348.498254975841,212.08252375694033,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1404064,2014-04-06,145.543499552535,12.1875,8.0,0.0,524.065479089145,115.557770684235,216.36619930955462,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404061,2014-04-06,79.4656989548114,12.1875,8.0,0.0,145.543499552535,86.3516555627854,215.38249122270122,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404063,2014-04-06,179.59924292824,12.1875,8.0,0.0,79.4656989548114,322.471971495165,194.9721014274262,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404065,2014-04-06,359.285503303671,12.1875,8.0,0.0,179.59924292824,192.693454800978,218.77096549923948,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404062,2014-04-06,577.282474747519,12.1875,8.0,0.0,359.285503303671,166.366651532902,277.47322595847044,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404073,2014-04-07,177.997097273513,15.7875,10.0,0.0,577.282474747519,77.0706831333719,291.8912851213478,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404072,2014-04-07,357.629946491513,15.7875,10.0,0.0,177.997097273513,524.065479089145,268.1147804645432,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404074,2014-04-07,67.168817927136,15.7875,10.0,0.0,357.629946491513,145.543499552535,256.91839737520047,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404075,2014-04-07,310.063462856119,15.7875,10.0,0.0,67.168817927136,79.4656989548114,289.86093507538726,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404071,2014-04-07,175.863088463562,15.7875,10.0,0.0,310.063462856119,179.59924292824,289.32719872329045,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404084,2014-04-08,89.2544999884012,9.8125,19.0,0.0,175.863088463562,359.285503303671,250.7513411068233,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404082,2014-04-08,353.523529645886,9.8125,19.0,0.0,89.2544999884012,577.282474747519,218.7857775208757,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404081,2014-04-08,104.711261779938,9.8125,19.0,0.0,353.523529645886,177.997097273513,208.316372450365,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404083,2014-04-08,147.639998607765,9.8125,19.0,0.0,104.711261779938,357.629946491513,178.31780846697248,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404085,2014-04-08,290.183609710366,9.8125,19.0,0.0,147.639998607765,67.168817927136,210.17706443600534,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404095,2014-04-09,271.099007471483,10.1875,20.0,0.0,290.183609710366,310.063462856119,204.6107136667716,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404091,2014-04-09,168.945582350845,10.1875,20.0,0.0,271.099007471483,175.863088463562,203.62249850781203,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404092,2014-04-09,366.100231824073,10.1875,20.0,0.0,168.945582350845,89.2544999884012,243.17188877005086,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404093,2014-04-09,162.758801105285,10.1875,20.0,0.0,366.100231824073,353.523529645886,215.9197846928221,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404094,2014-04-09,96.4118611109018,10.1875,20.0,0.0,162.758801105285,104.711261779938,214.734156025817,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404101,2014-04-10,153.689913112803,9.75,4.0,0.0,96.4118611109018,147.639998607765,215.59842952653668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404104,2014-04-10,72.2396331836692,9.75,4.0,0.0,153.689913112803,290.183609710366,184.46357573700857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404102,2014-04-10,362.307296259006,9.75,4.0,0.0,72.2396331836692,271.099007471483,197.49333127808328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404105,2014-04-10,296.272579857626,9.75,4.0,0.0,362.307296259006,168.945582350845,215.6829023504806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404103,2014-04-10,139.443674153022,9.75,4.0,0.0,296.272579857626,366.100231824073,183.303394111759,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404114,2014-04-11,58.9219511045009,12.0625,10.0,0.0,139.443674153022,162.758801105285,168.46955839736128,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404112,2014-04-11,375.837949456716,12.0625,10.0,0.0,58.9219511045009,96.4118611109018,208.38757101819186,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404111,2014-04-11,150.197974521935,12.0625,10.0,0.0,375.837949456716,153.689913112803,207.88872264806787,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404115,2014-04-11,277.160414027556,12.0625,10.0,0.0,150.197974521935,72.2396331836692,237.16311991148027,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404113,2014-04-11,141.685913469588,12.0625,10.0,0.0,277.160414027556,362.307296259006,205.645779512992,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404123,2014-04-12,241.849822382462,11.2,12.0,0.0,141.685913469588,296.272579857626,197.87109987368282,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404125,2014-04-12,450.699337056635,11.2,12.0,0.0,241.849822382462,139.443674153022,242.336194574199,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404124,2014-04-12,54.5280148344852,11.2,12.0,0.0,450.699337056635,58.9219511045009,241.70848939276814,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404122,2014-04-12,574.526430697981,11.2,12.0,0.0,54.5280148344852,375.837949456716,270.0925581415203,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404121,2014-04-12,230.41912840806,11.2,12.0,0.0,574.526430697981,150.197974521935,281.5527229823953,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404133,2014-04-13,198.033088214577,11.0125,21.0,0.0,230.41912840806,277.160414027556,270.2488192948269,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404132,2014-04-13,631.475800914064,11.0125,21.0,0.0,198.033088214577,141.685913469588,340.2188032154663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404134,2014-04-13,138.42569385051,11.0125,21.0,0.0,631.475800914064,241.849822382462,325.44392771090173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404131,2014-04-13,106.9717520005,11.0125,21.0,0.0,138.42569385051,450.699337056635,276.33998698859676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404135,2014-04-13,381.800588193029,11.0125,21.0,0.0,106.9717520005,54.5280148344852,323.09321175410304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404144,2014-04-14,55.4508724176006,8.9,23.0,0.0,381.800588193029,574.526430697981,248.93956057119152,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404143,2014-04-14,156.105982266937,8.9,23.0,0.0,55.4508724176006,230.41912840806,238.32339683674536,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404141,2014-04-14,126.41212420811,8.9,23.0,0.0,156.105982266937,198.033088214577,228.09183055010723,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404145,2014-04-14,279.326942781212,8.9,23.0,0.0,126.41212420811,631.475800914064,177.78485081684266,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404142,2014-04-14,407.696472609752,8.9,23.0,0.0,279.326942781212,138.42569385051,216.2521049253058,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404151,2014-04-15,109.472548649702,9.9125,15.0,0.0,407.696472609752,106.9717520005,216.60936158947752,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404154,2014-04-15,85.7052852416814,9.9125,15.0,0.0,109.472548649702,381.800588193029,174.31003259642785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404152,2014-04-15,460.801074530961,9.9125,15.0,0.0,85.7052852416814,55.4508724176006,232.2172043269079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404153,2014-04-15,190.120642033098,9.9125,15.0,0.0,460.801074530961,156.105982266937,237.0764414363595,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404155,2014-04-15,335.143030954254,9.9125,15.0,0.0,190.120642033098,126.41212420811,266.89514240009436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404165,2014-04-16,297.536491311772,11.3625,9.0,0.0,335.143030954254,279.326942781212,269.4965064758886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404162,2014-04-16,439.876371928798,11.3625,9.0,0.0,297.536491311772,407.696472609752,274.09363495003805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404161,2014-04-16,110.647041867212,11.3625,9.0,0.0,439.876371928798,109.472548649702,274.2614196953966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404163,2014-04-16,198.969950489909,11.3625,9.0,0.0,110.647041867212,85.7052852416814,290.44208615942915,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404164,2014-04-16,80.9877329185756,11.3625,9.0,0.0,198.969950489909,460.801074530961,236.1830373576598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404172,2014-04-17,562.281813457354,14.4,14.0,0.0,80.9877329185756,190.120642033098,289.3489189896964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404173,2014-04-17,214.383480919186,14.4,14.0,0.0,562.281813457354,335.143030954254,272.0975546989724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404171,2014-04-17,259.250121969818,14.4,14.0,0.0,214.383480919186,297.536491311772,266.6280733644075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404175,2014-04-17,427.107033298615,14.4,14.0,0.0,259.250121969818,439.876371928798,264.80388213152423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404174,2014-04-17,81.8180814450846,14.4,14.0,0.0,427.107033298615,110.647041867212,260.68545921407747,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404193,2014-04-19,273.491937842767,11.125,13.0,0.0,81.8180814450846,198.969950489909,271.3314574073429,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404192,2014-04-19,701.506792782752,11.125,13.0,0.0,273.491937842767,80.9877329185756,359.97703738793956,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404195,2014-04-19,424.763063011418,11.125,13.0,0.0,701.506792782752,562.281813457354,340.33150160994865,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404191,2014-04-19,290.428956680919,11.125,13.0,0.0,424.763063011418,214.383480919186,351.195141004482,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404201,2014-04-20,57.7509189177541,13.875,15.0,0.0,290.428956680919,259.250121969818,322.40954056847283,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1404203,2014-04-20,274.182299457511,13.875,15.0,0.0,57.7509189177541,427.107033298615,300.56315001974366,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1404204,2014-04-20,189.548617602604,13.875,15.0,0.0,274.182299457511,81.8180814450846,315.953226613675,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1404202,2014-04-20,670.020496886695,13.875,15.0,0.0,189.548617602604,273.491937842767,372.6001636199504,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1404205,2014-04-20,378.764958797144,13.875,15.0,0.0,670.020496886695,701.506792782752,326.49418733629216,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1404215,2014-04-21,243.108241978467,13.425,15.0,0.0,378.764958797144,424.763063011418,300.5434986172991,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1404212,2014-04-21,683.784882752709,13.425,15.0,0.0,243.108241978467,290.428956680919,356.7372023418406,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1404213,2014-04-21,298.187238978591,13.425,15.0,0.0,683.784882752709,57.7509189177541,391.0852480648173,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1404214,2014-04-21,89.0074737430748,13.425,15.0,0.0,298.187238978591,274.182299457511,364.6317015341835,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
